track_difference,ripple_difference_ALL,ripple_difference_PRE,ripple_difference_POST,animal_ids,session_ids
-1.09290585013771,0.0211828239262104,0.0288531184196472,0.0135125275701284,2,4
-0.465762809273188,0.0419250652194023,0.0425550751388073,0.041295051574707,2,4
-0.0609833429533035,-0.0416374802589417,-0.0345251634716988,-0.0487498007714748,2,4
-0.0268768158055217,0.0417648665606976,0.00697310734540224,0.0765566304326057,2,4
0.947911573211718,0.0283462218940258,0.0493235923349857,0.0073688505217433,2,4
0.265433576019424,-0.0895315855741501,-0.0717394202947617,-0.107323750853539,2,4
-0.032542366838,0.0739537999033928,0.0585390217602253,0.08936857432127,2,4
-1.04587309334154,0.0785912126302719,0.0982252135872841,0.0589572191238403,2,4
-0.310557732332694,-0.0373030826449394,-0.011610122397542,-0.062996044754982,2,4
0.414976830339082,-0.0824440866708755,-0.0367294624447823,-0.128158718347549,2,4
-0.416733114983546,-0.0214247442781925,0.0151006411761045,-0.0579501315951347,2,4
-0.339811445236448,-0.0579212307929993,-0.0215915571898222,-0.0942509025335312,2,4
-0.429470463207571,0.0381289348006248,0.0306499246507883,0.0456079579889774,2,4
-0.121730756523008,0.0440875962376595,0.032823983579874,0.0553512163460255,2,4
-0.509483618087802,0.0269303359091282,0.048285286873579,0.00557537842541933,2,4
0.414839156885023,-0.0953007563948631,-0.0921451300382614,-0.0984563678503036,2,4
0.0279538444438593,-0.0581917762756348,-0.0830750912427902,-0.0333084687590599,2,4
1.04230951841977,-0.0487825535237789,-0.0573257878422737,-0.0402393378317356,2,4
0.0267946890505972,-0.0505692474544048,-0.0466412492096424,-0.0544972345232964,2,4
-0.487448990048434,-0.0613322556018829,-0.0235334038734436,-0.0991311073303223,2,4
0.0720358420080965,-0.0335760936141014,-0.0415760800242424,-0.0255761053413153,2,4
-0.577878006343745,-0.0328443013131618,-0.0399143397808075,-0.0257742702960968,2,4
-0.113437096935507,0.0136799709871411,-0.0037441193126142,0.0311040617525578,2,5
-1.44258054945717,0.00465517491102219,0.0324696600437164,-0.0231593139469624,2,5
1.24076591162172,0.015699464827776,0.013574143871665,0.0178247876465321,2,5
-0.262970331825341,0.0014456647913903,0.0447830446064472,-0.0418917089700699,2,5
-0.868287337789849,-0.00833773333579302,-0.0122965797781944,-0.00437888782471418,2,5
1.00894834176795,0.031493216753006,0.0396994724869728,0.0232869554311037,2,5
0.212966332198525,0.0117324246093631,0.0107988463714719,0.0126660019159317,2,5
1.05877964315166,0.0133440513163805,0.00979076605290174,0.016897339373827,2,5
-0.284611634771351,0.0301491227000952,0.0329267270863056,0.027371522039175,2,5
-0.247368615725634,0.0376995727419853,0.0262685809284449,0.0491305626928806,2,5
-0.0395889785095533,-0.0029057334177196,-0.00930849276483059,0.00349702755920589,2,5
-0.314290237150347,-0.0140098184347153,-0.00563706969842315,-0.0223825685679913,2,5
0.641559511147209,-0.00227711326442659,-0.00311825983226299,-0.00143596681300551,2,5
-0.19960798154411,0.0241236202418804,0.0250004325062037,0.0232468098402023,2,5
-1.07634051020321,0.00866257958114147,0.0184305161237717,-0.00110535777639598,2,5
